"",,,,,,,520,375,895,2,1,3
25,"Govt.Middle  School, Bakyana(P) Combined",Bakyana,028020309,,,,876,674,"1,550",2,2,4
26,"Govt.Middle  School, Salim Khan(P) Combined",Bakyana,028020310,,,,489,343,832,1,1,2
27,"Govt.Girls High School, Sheikh Yousaf(P) (Male)   P/S No.1",Sheikh Yousaf,028020311,,,,679,0,679,2,0,2
28,"Govt.Girls High School, Sheikh Yousaf(P) Male 1   P/S No.2",Sheikh Yousaf,028020312,,,,413,0,413,,,
"",,Sheikh Yousaf,028020324,,,,972,0,972,,,
"",,,,,,,"1,385",0,"1,385",3,0,3
29,"Govt.Primary School, Sheikh Yousaf(P) Female",Sheikh Yousaf,028020311,,,,0,444,444,,,
"",,Sheikh Yousaf,028020312,,,,0,273,273,,,
"",,Sheikh Yousaf,028020324,,,,0,565,565,,,
"",,,,,,0,"1,282","1,282",0,3,3,
30,"Govt.Middle School, Sheikh Yousaf (P) (Combined)",Sheikh Yousaf,028020314,,,,401,306,707,1,1,2
31,"Govt.High School, Ibrahim Khan Killil(P) (Male)",Sheikh Yousaf,028020313,,,,658,0,658,,,
"",,Sheikh Yousaf,028020315,,,,613,0,613,,,
"",,,,,,,"1,271",0,"1,271",3,0,3
32,Govt. Primary School Ibrahim khan killi (Female),Sheikh Yousaf,028020313,,,,0,500,500,,,
"",,Sheikh Yousaf,028020315,,,,0,437,437,,,
"",,,,,,,0,937,937,0,2,2
33,"Govt.Primary School,  Arabi Fazal Killi(P)          ( male) PSNo.1",Khazana Dheri,028020316,,,,533,0,533,,,
"",,Khazana Dheri,028020325,,,,461,0,461,,,
"",,Khazana Dheri,028020326,,,,455,0,455,,,
34,"Govt.Primary School,  Arabi Fazal Killi(P)       (Female) PSNo.2",Khazana Dheri,028020316,,,,0,360,360,,,
"",,Khazana Dheri,028020325,,,,0,285,285,,,
"",,Khazana Dheri,028020326,,,,0,297,297,,,
"",,,,,,,0,942,942,0,2,2
35,"Govt.High School, Khazana Dheri(P) Combined",Khazana Dheri,028020317,,,,831,542,"1,373",2,2,4
36,"Govt. Middle School ,Kandarai  combined",Khazana Dheri,028020318,,,,565,426,991,2,1,3
37,"Govt. Primary School,  Haspatal Koroona(P) Male",Khazana Dheri,028020319,,,,609,0,609,,,
"",,Khazana Dheri,028020327,,,,557,0,557,,,
"",,,,,,,"1,166",0,"1,166",3,0,3
38,"Govt.Grils Primary School,  Haspatal Koroona(P) Female",Khazana Dheri,028020319,,,,0,403,403,,,
"",,Khazana Dheri,028020327,,,,0,312,312,,,
"",,,,,,,0,715,715,0,2,2
39,"Govt.Primary School, Kandarai No.2 (P) (Male)",Khazana Dheri,028020320,,,,622,0,622,,,
"",,Khazana Dheri,028020328,,,,490,0,490,,,
"",,,,,,,"1,112",0,"1,112",3,0,3
40,"Govt.Middle School, Kandarai (P) (Female)",Khazana Dheri,028020320,,,,0,491,491,,,
"",,Khazana Dheri,028020328,,,,0,309,309,,,
"",,,,,,,0,800,800,0,2,2
41,"Govt.Primary School, Qudrat Killi(P) (Male)",Khazana Dheri,028020321,,,,367,0,367,,,
"",,Khazana Dheri,028020329,,,,404,0,404,,,
"",,Khazana Dheri,028020330,,,,426,0,426,,,
"",,,,,,"1,197",0,"1,197",3,0,3,
42,"Govt.Girls Primary School, Qudrat Killi(P) (Female)",Khazana Dheri,028020321,,,,0,294,294,,,
"",,Khazana Dheri,028020329,,,,0,273,273,,,
"",,Khazana Dheri,028020330,,,,0,278,278,,,
"",,,,,,,0,845,845,0,2,2
43,"Govt.Primary School,  Faqir Ban Haji Koroona  1st P/S(Male)",,,Haji Koroona,028040101,,"1,339",0,"1,339",,,
"",,,,,,,"2,197",0,"2,197",4,0,4
44,"Govt.Girls Primary School,  Faqir Ban Haji Koroona   1st P/S(Female)",,,Haji Koroona,028040101,,0,1042,1042,,,
"",,,,Faqir Ban,028040105,,0,518,518,,,
"",,,,,,,0,1560,1560,0,4,4
45,"Govt.Primary School,  Faqir Ban Haji Koroona  2nd P/S(Male)",,,New Baghdada,028040102,,595,0,595,,,
"",,,,New Baghdada,028040109,,414,0,414,,,
"",,,,Faqir Ban,028040105,,694,0,694,,,
"",,,,,,,"1,703",0,"1,703",4,0,4
46,"Govt.Girls Primary School,  Faqir Ban Haji Koroona  2ndP/S (Female)",,,New Baghdada,028040102,,0,420,420,,,
"",,,,New Baghdada,028040109,,0,287,287,,,
"",,,,Baghdada,028040103,,0,664,664,,,
"",,,,,,,0,"1,371","1,371",0,3,3
47,"Sanitoriam (T.B)  Hostpital Baghdada (Gujar Garhi Road)1st P/S   Male",,,Ghufran Colony,028040104,,894,0,894,,,
"",,,,Ghufran Colony,028040110,,238,0,238,,,
"",,,,,,,"1,132",0,"1,132",3,0,3
48,"Sanitoriam (T.B) Hostpital Baghdada (Gujar Garhi Road)2nd  P/S   Female",,,Ghufran Colony,028040104,,0,568,568,,,
"",,,,Ghufran Colony,028040110,,0,143,143,,,
"",,,,,,,0,711,711,0,2,2
49,"Govt.Higher Secondary Secondary, Baghdada (P)Combined",,,Kuz Kandi,028040106,,642,544,"1,186",2,1,3
50,"Govt.Girls Primary School,No.1  Baghdada(P)  Combined",,,Mianz Kandi,028040201,,712,586,"1,298",2,2,4
51,"Govt.Primary School,No.2  Baghdada(P) (Male) 1st P/S",,,Bar Kandi,028040107,,626,0,626,,,
"",,,Bar Kandi,028040111,,23,0,23,,,,
"",,,,Bar Kandi,028040112,,326,0,326,,,
"",,,,,,,975,0,975,2,0,2
"",,,,Nazar bustan,028040113,,579,0,579,,,
"",,,,"BabaNazar bustan",028040114,,330,0,330,,,
"",,,,Baba,,,960,0,960,2,0,2
53,Govt. Girls Middle School No.2 Baghdada Female,,,Bar Kandi,028040107,,0,299,299,,,
"",,,,Bar Kandi,028040111,,0,248,248,,,
"",,,,Bar Kandi,028040112,,0,243,243,,,
"",,,,Nazarbustan,028040108,,0,8,8,,,
"",,,,"BabaNazar bustan",028040113,,0,496,496,,,
"",,,,"BabaNazar bustan",028040114,,0,217,217,,,
"",,,,Baba,,,0,1511,1511,0,4,4
54,"Govt. Middle School,  Baghdada(P) (Male)",,,Centre Colony,028040202,,733,0,733,,,
"",,,,Centre Colony,028040203,,876,0,876,,,
"",,,,,,,"1,609",0,"1,609",4,0,4
55,"Govt. Girls High School, Baghdada (Female)",,,Centre Colony,028040202,,0,560,560,,,
"",,,,Centre Colony,028040203,,0,692,692,,,
"",,,,,,,0,"1,252","1,252",0,3,3
56,"Office of the XEN (PESCO, WAPDA) MALAKANDROAD,MARDAN   Male",,,Pohan Colony,028040204,,525,0,525,,,
"",,,,Fazal Colony,028040302,,574,0,574,,,
"",,,,,,,"1,099",0,"1,099",3,0,3
57,"Office of the Superintendent Engneer (PESCO, WAPDA)MALAKAND ROAD,MARDAN  (Female)",,,Pohan Colony,028040204,,0,404,404,,,
"",,,,Fazal Colony,028040302,,0,366,366,,,
"",,,,,,0,770,770,0,2,2,
58,"Engineering University, Charsadda Road,Mardan,P.S.No.1(P) Male",,,Ghaznavi Colony,028040301,,611,0,611,,,
"",,,,Ghaznavi Colony,028040306,,448,0,448,,,
"",,,,,,,"1,059",0,"1,059",3,0,3
59,"Engineering University, Charsadda Road,Mardan,P.S.No.2(P) Male",,,Naik Abad,028040303,,598,0,598,,,
"",,,,Tauheed Colony,028040305,,418,0,418,,,
"",,,,,,,"1,016",0,"1,016",3,0,3
"",,,,Ghaznavi Colony,028040306,,0,365,365,,,
"",,,,Naik Abad,028040303,,0,408,408,,,
"",,,,Tauheed Colony,028040305,,0,316,316,,,
"",,,,,,,0,"1,494","1,494",0,4,4
61,"Engineering University, CharsaddaRoad,Mardan,P.S.No.4.(P) Combined",,,Gulbahar Colony,028040304,,776,496,"1,272",2,1,3
62,"Sub Divisional Office, Gujar Garhi(WAPDA) (Male)  Mardan",,,Mangal Bagh,028040401,,552,0,552,,,
"",,,,Haidar Abad,028040402,,599,0,599,,,
"",,,,,,,"1,151",0,"1,151",3,0,3
63,"XEN office opp: SDO, Wapda Office Sub-Divisional GujarGarhi  Mardan (Female)",,,Mangal Bagh,028040401,,0,459,459,,,
"",,,,Haidar Abad,028040402,,0,457,457,,,
"",,,,,,,0,916,916,0,2,2
64,Divisional Post Office (Combined),,,"Jan Abad,NisataRoad",028040403,,928,703,"1,631",2,2,4
65,"Govt.Primary School, Police Line Mardan (P)  Male",,,Wapda Colony,028040404,,626,0,626,2,0,2
66,"Govt. Middle School,  Bijli ghar(P)  Male Police Line Mardan",,,"Kanal Road, BijliGhar",028040406,,"1,248",0,"1,248",,,
"",,,,"Kanal Road, BijliGhar",028040409,,628,0,628,,,
"",,,,,,,"1,876",0,"1,876",4,0,4
67,"Govt.Girls Middle School,  Bijli ghar(P)  (Female)",,,Wapda Colony,028040404,,0,517,517,0,2,2
68,"Govt:Girls Primary School, Bijli Ghar (Female)",,,"Kanal Road, BijliGhar",028040406,,0,911,911,,,
"",,,,"Kanal Road, BijliGhar",028040409,,0,593,593,,,
"",,,,,,,0,"1,504","1,504",0,4,4
69,"Govt. Middle  School, Bijli Ghar (Police Line) Mardan(P)Male",,,"Majid Abad BijliGhar",028040405,,687,0,687,,,
"",,,,Majid Abad Bijli,028040408,,697,0,697,,,
70,"Govt:Primary School, Police Line (Male)",,,"Sugar MillsRd,B/Iram",028040407,,724,0,724,2,0,2
71,"Govt:Girls Primary School, Bagh-e-Iram (Female)",,,"Majid Abad BijliGhar",028040405,,0,640,640,,,
"",,,,"Majid Abad BijliGhar",028040408,,0,395,395,,,
"",,,,Sugar Mills,028040407,,0,505,505,,,
"",,,,"Rd,B/Iram",,,0,1540,1540,0,4,4
72,"Govt.Primary School, Jan abad(P) P.S No.1 Male",,,Jan Abad,028040501,,"1,035",0,"1,035",3,0,3
73,"Govt.Primary School, Jan abad(P) P.S No.2 (Male)",,,Sugar Mills Road,028040502,,891,0,891,2,0,2
74,"Govt.Girls Primary School, Jan abad(P)(Female)",,,"mardanJan Abad",028040501,,0,854,854,,,
"",,,,Sugar Mills Road,028040502,,0,602,602,,,
"",,,,mardan,,,0,"1,456","1,456",0,3,3
75,"Govt:Primary School, Railway Station (Male)",,,New Bagh-e-Iram,028040503,,434,0,434,,,
"",,,,Danish Colony,028040504,,425,0,425,,,
"",,,,,,,859,0,859,2,0,2
76,"Cooperative Office, Bagh-e-Iram Road, Mardan  (Female)",,,New Bagh-e-Iram,028040503,,0,315,315,,,
"",,,,Danish Colony,028040504,,0,309,309,,,
"",,,,,,,0,624,624,0,2,2
77,"Govt. High School, Tambulak (P)   Male",,,Sugar Mills Road,028040601,,695,0,695,,,
"",,,,Masati Killi,028040602,,468,0,468,,,
"",,,,,,,"1,163",0,"1,163",3,0,3
78,"Govt.Girls High School, Tambulak (P)  Female PS No.1",,,Sugar Mills Road,028040601,,0,615,615,,,
"",,,,Masati Killi,028040602,,0,328,328,,,
"",,,,,,,0,943,943,0,2,2
79,"Govt.Girls Primary School,  Tambulak (P) Male",,,Chota Rashakai,028040505,,440,0,440,,,
"",,,,Tambulak,028040603,,880,0,880,,,
"",,,,,,"1,320",0,"1,320",3,0,3,
80,"Govt. Primary School,  Tambulak Saeed Abad (P) Female",,,Chota Rashakai,028040505,,0,354,354,,,
"",,,,Tambulak,028040603,,0,656,656,,,
81,"Govt. Primary School,  Tambulak (P)  Male",,,Tambulak,028040604,,473,0,473,,,
"",,,,Tambulak,028040605,,445,0,445,,,
"",,,,,,,918,0,918,2,0,2
82,"Govt.Girls High School, Tambulak (P) P.S No. 2 Female",,,Tambulak,028040604,,0,312,312,,,
"",,,,Tambulak,028040605,,0,295,295,,,
"",,,,,,,0,607,607,0,2,2
83,"Govt.High School, Labour Colony (P) P.S No.1 Male",,,Roria Jadeed,028040701,,"1,218",0,"1,218",3,0,3
84,"Govt.High School, Labour Colony (P) P.S No.2 Male",,,Roria Jadeed,028040708,,680,0,680,2,0,2
85,"Govt.Girls High School, Labour Colony(P)  Female",,,Roria Jadeed,028040701,,0,593,593,,,
"",,,,Roria Jadeed,028040708,,0,765,765,,,
"",,,,,,,0,"1,358","1,358",0,3,3
86,"Govt.Girls Primary  School,Roria Qadeem, (P) Male PSNo.1",,,Roria Qadeem,028040702,,534,0,534,,,
"",,,,Sharif Abad,028040705,,546,0,546,,,
"",,,,,,,"1,080",0,"1,080",3,0,3
87,"Govt.Girls Primary  School, labour colony, (P) Female PSNo.2",,,Roria Qadeem,028040702,,0,348,348,,,
"",,,,Sharif Abad,028040705,,0,425,425,,,
"",,,,,,,0,773,773,0,2,2
88,"Govt.Primary School, No.1,Khora Banda (P) (Combined) PSNo.1",,,Khora Banda,028040703,,218,166,384,1,1,2
89,"Govt.Primary School, No.1,Khora Banda (P) (Combined) PSNo.2",,,Khora Banda,028040704,,169,107,276,1,1,2
90,"Govt.Primary  School, Labour Colony(P) P.S No.1 Male",,,Labour Colony,028040706,,531,0,531,,,
"",,,,Labour Colony,028040709,,96,0,96,,,
"",,,,Labour Colony,028040707,,605,0,605,,,
"",,,,,,,"1,232",0,"1,232",3,0,3
91,"Govt.Primary  School, Labour Colony(P) P.S No.2 (Female)",,,Labour Colony,028040706,,0,446,446,,,
"",,,,Labour Colony,028040709,,0,100,100,,,
"",,,,,,,0,973,973,0,2,2
92,"Govt..Primary School, Mardan No.2.P.S.No.1(P) Male",,,"Mohallah MirAfzal Khan",028041201,,365,0,365,,,
"",,,,Moh:Gulbahar,028041205,,323,0,323,,,
"",,,,,,,688,0,688,2,0,2
93,"Govt..Primary School, Mardan No.2.P.S.No.2 (P) Female",,,"Mohallah MirAfzal Khan",028041201,,0,285,285,,,
"",,,,Moh:Gulbahar,028041205,,0,206,206,,,
"",,,,,,,0,491,491,0,1,1
94,( Govt:Centinial Modle School  No.3 Mardan) (combined),,,Degan Khel,028041202,,772,658,"1,430",2,2,4
95,"Govt.Higher Secondary School, No.1 Mardan (P) P.S No.1Male",,,Bhayi Khel,028041203,,486,0,486,,,
"",,,,Zamin Abad,028041204,,622,0,622,,,
"",,,,,,,"1,108",0,"1,108",3,0,3
96,"Govt.Girls Higher Secondary School, Mardan Rustam Khel(P)  Female",,,Bhayi Khel,028041203,,0,358,358,,,
"",,,,Zamin Abad,028041204,,0,450,450,,,
"",,,,,,0,808,808,0,2,2,
97,Govt.Primary School Marget   Male,,,Moh:Deley,028041301,,731,0,731,,,
"",,,,Moh:Deley,028041302,,579,0,579,,,
"",,,,,,,"1,310",0,"1,310",3,0,3
98,"Govt..Girls Centenial Model High School,No.3 (P) Female",,,Moh:Deley,028041301,,0,503,503,,,
"",,,,Moh:Deley,028041302,,0,390,390,,,
"",,,,,,,0,893,893,0,2,2
99,"Govt. Higher Secondary School, No.1 Mardan Male P.SNo.2",,,Moh:Rustam Khel,028041303,,510,0,510,,,
"",,,,Moh:Rustam Khel,028041304,,554,0,554,,,
"",,,,,,,"1,064",0,"1,064",3,0,3
100,"Govt.Girls Higher Secondary School, No.2 Mardan RustamKhel (P)  Female",,,Moh:Rustam Khel,028041303,,0,362,362,,,
"",,,,Moh:Rustam Khel,028041304,,0,449,449,,,
101,"Govt.Girls Primary School, No.2 Rustam Khel(P)(COMBINED)",,,Pirano Daga,028041305,,448,379,827,1,1,2
102,"Govt. Primary School, Kochi Abad (P) PS.No 1 Male",,,Kochi Abad,028050101,,404,0,404,,,
"",,,,Kochi Abad,028050102,,624,0,624,,,
"",,,,,,,"1,028",0,"1,028",3,0,3
103,"Govt. Primary School, Kochi Abad (P) PS.No  2 Female",,,Kochi Abad,028050101,,0,239,239,,,
"",,,,Kochi Abad,028050102,,0,393,393,,,
"",,,,,,,0,632,632,0,2,2
104,"The Legand Public School Amir Haider Khan Road Kaskorona.    Male",,,Kachkol Abad,028050103,,512,0,512,,,
"",,,,Moh:Ittihad,028050106,,435,0,435,,,
"",,,,,,,947,0,947,3,0,3
105,"The Falcon Public School G floor Amir haider khan hoti roadkas korona Female",,,Kachkol Abad,028050103,,0,430,430,,,
"",,,,Muslim Abad,028050104,,0,427,427,,,
"",,,,,,,0,857,857,0,2,2
106,"Govt Ghala Ghodam Swabi Road Adjacent to Kas korona(Male)",,,Muslim Abad,028050104,,552,0,552,,,
"",,,,Moh:Tikadaran,028050105,,401,0,401,,,
"",,,,,,,953,0,953,3,0,3
107,"The Falcon Public School First floor Amir haider khan hotiroad kas korona Female",,,Moh:Tikadaran,028050105,,0,320,320,,,
"",,,,Moh:Ittihad,028050106,,0,332,332,,,
"",,,,,,,0,652,652,0,2,2
108,Govt High School Kas Korona First Floor (Male),,,Gulbarg Town,028050107,,894,0,894,2,0,2
109,Govt.Girls Primary SchoolGPS Kas Korona No.3 (Female),,,Gulbarg Town,028050107,,0,587,587,0,2,2
110,"Govt Girls Middle School Serai Saeed Abad Kas korona(Male)",,,Moh:Saeed Abad,028050201,,664,0,664,,,
"",,,,Moh:Saeed Abad,028050209,,536,0,536,,,
"",,,,Moh:Saeed Abad,028050202,,533,0,533,,,
111,"Govt Girls Primary School Serai Saeed Abad Kas koronaGroud Floor (Female) P.S No.1",,,Moh:Saeed Abad,028050201,,0,396,396,,,
"",,,,Moh:Saeed Abad,028050209,,0,438,438,,,
"",,,,Moh:Saeed Abad,028050202,,0,334,334,,,
"",,,,,,,0,1168,1168,0,3,3
112,The Linkon Public School Saeed Abad Kas Korona (MALE),,,"New Road KassKoroona",028050203,,649,0,649,,,
"",,,,"New Road KassKoroona",028050204,,528,0,528,,,
"",,,,,,,1177,0,1177,3,0,3
113,"Govt Girls Primary School Serai Saeed Abad Kas koronaGroud Floor (Female) P.S No.2",,,"New Road KassKoroona",028050203,,0,454,454,,,
"",,,,"New Road KassKoroona",028050204,,0,352,352,,,
"",,,,,,,0,806,806,0,2,2
114,Govt High School Kas Korona Ground Floor (Male),,,"Kas KoronaNehar Abad",028050205,,526,0,526,,,
"",,,,"Kas KoronaNehar Abad",028050207,,466,0,466,,,
"",,,,Moh:Gulbahar,028050206,,432,0,432,,,
"",,,,Moh:Gulbahar,028050208,,476,0,476,,,
"",,,,,,,"1,900",0,"1,900",4,0,4
115,Govt Girls High School Kas Korona  (Female),,,"Kas KoronaNehar Abad",028050205,,0,395,395,,,
"",,,,"Kas KoronaNehar Abad",028050207,,0,287,287,,,
"",,,,Moh:Gulbahar,028050206,,0,316,316,,,
"",,,,Moh:Gulbahar,028050208,,0,320,320,,,
"",,,,,,,0,1318,1318,0,3,3
116,"Govt Primary School Khan Mian Kalay (Male) P.S No,1",,,Ghulamo,028050301,,472,0,472,,,
"",,,,"MachineAkhoon Baba",028050302,,423,0,423,,,
"",,,,Duran Abad,028050304,,152,0,152,,,
"",,,,,,,"1,361",0,"1,361",3,0,3
117,Govt Primary School Khan Mian Kalay (Female) P.S No.2,,,"GhulamoMachine",028050301,,0,340,340,,,
"",,,,Akhoon Baba,028050302,,0,287,287,,,
"",,,,Duran Abad,028050304,,0,90,90,,,
"",,,,Mustafa Abad,028050305,,0,213,213,,,
"",,,,,,,0,930,930,0,2,2
118,Govt Primary School Dagai (Combine) P.S No.1,,,Mustafa Abad,028050303,,287,124,411,,,
"",,,,Mustafa Abad,028050306,,274,306,580,,,
"",,,,,,,561,430,991,2,1,3
119,Govt Primary School Dagai (Male) P.S No.2,,,Fauji abad,028050401,,765,0,765,,,
"",,,,Dagai,028050402,,793,0,793,,,
"",,,,,,,"1,558",0,"1,558",4,0,4
120,Govt Degree College No.2 P.S No.1 (Female),,,Fauji abad,028050401,,0,554,554,,,
"",,,,Dagai,028050402,,0,542,542,,,
"",,,,,,,0,"1,096","1,096",0,3,3
121,Govt Degree College No.2 P.S No.2 (Combined),,,Serai Koroona,028050403,,511,341,852,2,1,3
122,Govt Degree College No.2 P.S No.3 (Male),,,College Colony,028050404,,401,0,401,,,
"",,,,College Colony,028050405,,790,0,790,,,
"",,,,,,,"1,19101,191",3,0,3,,
123,Govt Degree College No.2 P.S No.4 (Female),,,College Colony,028050404,,0,554,554,,,
"",,,,College Colony,028050405,,0,248,248,,,
"",,,,,,,0,802,802,0,2,2
124,Faeaderal Govt:Model High School PS No.1 (Male),,,Defence Colony,029010101,,339,0,339,,,
"",,,,"Dhobi Gard GuidMoh:",029010102,,260,0,260,,,
"",,,,Guid Mohallah,029010103,,650,0,650,,,
"",,,,,,,"1,249",0,"1,249",3,0,3
125,Faeaderal Govt:Model High School PS No.2 (Female),,,Defence Colony,029010101,,0,295,295,,,
"",,,,"Dhobi Gard GuidMoh:",029010102,,0,209,209,,,
"",,,,Guid Mohallah,029010103,,0,517,517,,,
"",,,,,,,0,1021,1021,0,3,3
1,"Govt.Middle School,  Sarband (P) combined",Khwaja Rashaka,028010101,,,,754,495,"1,249",,,
"",,Khwaja Rashaka,028010109,,,,240,158,398,,,
"",,,,,,,994,653,"1,647",2,2,4
2,"Govt.Primary School, Khwaja Rashaka(P) Male",Khwaja Rashaka,028010102,,,,568,0,568,,,
"",,Khwaja Rashaka,028010110,,,,582,0,582,,,
"",,,,,,,"1,150",0,"1,150",3,0,3
3,"Govt.Girls Primary School, Khwaja Rashaka(P) Female",Khwaja Rashaka,028010102,,,,0,400,400,,,
"",,Khwaja Rashaka,028010110,,,,0,322,322,,,
"",,,,,,,0,722,722,0,2,2
4,"Govt.Higher Secondary School, Khanjar(P) Male",Khanjar,028010103,,,,708,0,708,,,
"",,Khanjar,028010111,,,,176,0,176,,,
"",,,028010104,,,,619,0,619,,,
"",,,,,,,"1,503",0,"1,503",4,0,4
5,"Govt.Primary School,  Khanjar (P) Female",Khanjar,028010103,,,,0,538,538,,,
"",,Khanjar,028010111,,,,0,130,130,,,
"",,,028010104,,,,0,387,387,,,
"",,,,,,,0,1055,1055,0,3,3
6,"Govt.Girls High School,Bakri Banda(P) P.S No.1 (Male)",Bakri Banda,028010105,,,,"1,143",0,1143,3,0,3
7,"Govt.Girls High School,Bakri Banda(P) P.S No.2(Female)",Bakri Banda,028010105,,,,0,831,831,0,2,2
8,"Govt.High School, Bakri Banda(P) combined",Bakri Banda,028010106,,,,690,502,1192,2,1,3
9,"Govt.Girls High School, Maho Dheri(P) Male",Maho Dheri,028010107,,,,330,0,330,,,
"",,Maho Dheri,028010113,,,,301,0,301,,,
"",,Maho Dheri,028010114,,,,255,0,255,,,
"",,Maho Dheri,028010108,,,,572,0,572,,,
"",,,,,,,"1,771",0,"1,771",4,0,4
10,"Govt.Primary School, Maho Dheri(P) Female",Maho Dheri,028010107,,,,0,256,256,,,
"",,Maho Dheri,028010112,,,,0,214,214,,,
"",,Maho Dheri,028010113,,,,0,210,210,,,
"",,Maho Dheri,028010114,,,,0,212,212,,,
"",,Maho Dheri,028010108,,,,0,403,403,,,
"",,,,,,0,1295,1295,0,3,3,
11,"Govt.High School, Mohabat Abad (P) Male P/station No.1",Mohabbat Abad,028010301,,,,450,0,450,,,
"",,Mohabbat Abad,028010322,,,,267,0,267,,,
"",,Mohabbat Abad,028010323,,,,224,0,224,,,
"",,Mohabbat Abad,028010302,,,,619,0,619,,,
"",,,,,,"1,560",0,"1,560",4,0,4,
12,"Govt.High School, Mohabat Abad (P) Male P/station No.2",Mohabbat Abad,028010303,,,,176,0,176,,,
"",,Mohabbat Abad,028010324,,,,520,0,520,,,
"",,Mohabbat Abad,028010304,,,,382,0,382,,,
"",,,,,,,"1,078",0,"1,078",3,0,3
13,"Govt.Primary School, Mohabbat Abad (P) Female",Mohabbat Abad,028010301,,,,0,320,320,,,
"",,Mohabbat Abad,028010322,,,,0,173,173,,,
"",,Mohabbat Abad,028010323,,,,0,134,134,,,
"",,Mohabbat Abad,028010302,,,,0,465,465,,,
"",,Mohabbat Abad,028010303,,,,0,91,91,,,
"",,Mohabbat Abad,028010324,,,,0,373,373,,,
"",,Mohabbat Abad,028010304,,,,0,263,263,,,
"",,,,,,,0,1819,1819,0,4,4
