24,"Govt: Primary School Bahrain LeftSide (Female)",-,-,Bahrain,072030201,,0,415,1254,0,2,2
"",,-,-,Bahrain,072030202,,0,839,,,,
25,"Govt: Girls High School Bahrain(Combined)",-,-,Zor Kalay,072030205,,546,476,1999,2,2,4
"",,-,-,Zor Kalay,072030206,,545,432,,,,
26,"Govt: Primary School Satal KuzaGahrrai Right Side (Male)",-,-,Satal Gahrrai,072030302,,953,0,2024,3,0,3
"",,-,-,Satal Gahrrai,072030303,,700,0,,,,
"",,-,-,Satal Gahrrai,072030304,,371,0,,,,
27,"Govt: Primary School Satal KuzaGahrrai Left Side (Female)",-,-,Satal Gahrrai,072030302,,0,758,1640,0,3,3
"",,-,-,Satal Gahrrai,072030303,,0,553,,,,
"",,-,-,Satal Gahrrai,072030304,,0,329,,,,
28,"Govt: Primary School Cham Satal(Combined)",-,-,Satal Gahrrai,072030301,,698,548,2500,2,2,4
"",,-,-,Satal Gahrrai,072030305,,701,553,,,,
29,"Govt: Higher Secondary SchoolMadyan Right Side (Male)",-,-,Madyan,072030401,,556,0,1334,3,0,3
"",,-,-,Madyan,072030501,,652,0,,,,
"",,-,-,Madyan,072030502,,126,0,,,,
30,"Govt: Higher Secondary SchoolMadyan Left Side (Male)",-,-,Madyan,072030503,,1712,0,1712,3,0,3
31,"Govt: Girls Primary School KuzKalay Madyan (Female)",-,-,Madyan,072030401,,0,437,2202,0,3,3
"",,-,-,Madyan,072030501,,0,476,,,,
"",,-,-,Madyan,072030502,,0,97,,,,
"",,-,-,Madyan,072030503,,0,1192,,,,
32,"Govt; Primary School Madyan RightSide (Male)",-,-,Madyan,072030402,,520,0,1814,3,0,3
"-",-,Madyan,072030504,,571,0,,,,,,
"-",-,Madyan,072030505,,723,0,,,,,,
33,"Govt: Primary School Madyan LeftSide (Male)",-,-,Madyan,072030506,,817,0,1415,3,0,3
"",,-,-,Madyan,072030507,,598,0,,,,
34,"Govt: Girls High School Madyan(Female)",-,-,Madyan,072030402,,0,400,1382,0,3,3
"",,-,-,Madyan,072030504,,0,458,,,,
"",,-,-,Madyan,072030505,,0,524,,,,
35,Agriculture Office Madyan (Female),-,-,Madyan,072030506,,0,555,1001,0,2,2
"",,-,-,Madyan,072030507,,0,446,,,,
36,"Govt: Middle School Dabargay(Combined)",-,-,Dabargay,072030606,,625,393,1382,2,1,3
"",,-,-,Dabargay,072030607,,221,143,,,,
37,"Govt: Primary School Dabargay(Combined)",-,-,Dabargay,072030608,,637,444,1081,1,1,2
38,"Govt: Primary School Badalai(Combined)",-,-,Shorkat,072030603,,222,155,1644,2,1,3
"",,-,-,Shorkat,072030604,,511,386,,,,
"",,-,-,Shorkat,072030605,,220,150,,,,
39,"Govt: Middle School Kalagay(Combined)",-,-,Kalagay Baranvi,072030601,,730,523,1866,2,1,3
"",,-,-,Kalagay Baranvi,072030602,,373,240,,,,
40,"Govt: Middle School Pardesha(Combined)",-,-,Paklai,072030403,,729,480,1853,2,1,3
"",,-,-,Paklai,072030404,,371,273,,,,
41,"Govt: Primary School Paklai(Combined)",-,-,Paklai,072030405,,756,542,1298,1,1,2
42,"Govt: Primary School Terat Dara(Combined)",Terat,072010505,-,-,,400,287,1674,2,1,3
"",,Terat,072010506,-,-,,556,431,,,,
43,"Govt: Primary School Shameray(Combined)",Terat,072010507,-,-,,893,649,2418,2,2,4
"",,Terat,072010508,-,-,,533,343,,,,
44,"Govt: Girls Primary School Kalagram(Combined)",Terat,072010509,-,-,,594,430,1024,1,1,2
45,"Govt: Primary School Damana(Rented)  (Combined)",Terat,072010510,-,-,,647,485,1132,1,1,2
46,"Govt: Primary School Terat(Combined)",Terat,072010511,-,-,,709,539,1248,1,1,2
47,"Govt: Primary School Shigal(Combined)",Terat,072010512,-,-,,548,435,983,1,1,2
48,Govt: High School Qandil (Male),Terat,072010513,-,-,,784,0,1635,2,0,2
"",,Terat,072010514,-,-,,851,0,,,,
49,"Govt: Primary School Qandil(Female)",Terat,072010513,-,-,,0,613,1202,0,2,2
"",,Terat,072010514,-,-,,0,589,,,,
50,"Govt: Primary School KwaroShahgram  (Combined)",Shagai,072010501,-,-,,249,192,1493,2,1,3
"",,Shagai,072010502,-,-,,599,453,,,,
51,"Govt: Primary School ShagaiShahgram  (Combined)",Shagai,072010503,-,-,,611,503,2356,2,2,4
"",,Shagai,072010504,-,-,,688,554,,,,
52,"Govt: Middle School Bashigram(Male)",Bashigram,072010405,-,-,,741,0,1460,2,0,2
Bashigram,072010406,-,-,,289,0,,,,,,
Bashigram,072010407,-,-,,225,0,,,,,,
Bashigram,072010408,-,-,,205,0,,,,,,
Bashigram,072010405,-,-,,0,517,,,,,,
Bashigram,072010406,-,-,,0,217,,,,,,
Bashigram,072010407,-,-,,0,177,,,,,,
"",,Bashigram,072010408,-,-,,0,132,,,,
54,"Govt: Girls Primary SchoolBashigram  (Combined)",Bashigram,072010409,-,-,,276,205,2562,2,2,4
"",,Bashigram,072010410,-,-,,193,128,,,,
"",,Bashigram,072010411,-,-,,210,183,,,,
"",,Bashigram,072010412,-,-,,819,548,,,,
55,"Govt: Primary School Shinkoo(Male)",Shinkoo,072010413,-,-,,264,0,2330,4,0,4
"",,Shinkoo,072010414,-,-,,553,0,,,,
"",,Shinkoo,072010415,-,-,,485,0,,,,
"",,Shinkoo,072010416,-,-,,127,0,,,,
"",,Shinkoo,072010417,-,-,,82,0,,,,
"",,Shinkoo,072010418,-,-,,228,0,,,,
"",,Shinkoo,072010419,-,-,,335,0,,,,
"",,Shinkoo,072010420,-,-,,256,0,,,,
56,"Govt: Girls Primary/Middle SchoolShinkoo (Female)",Shinkoo,072010413,-,-,,0,201,1654,0,2,2
"",,Shinkoo,072010414,-,-,,0,395,,,,
"",,Shinkoo,072010415,-,-,,0,347,,,,
"",,Shinkoo,072010416,-,-,,0,87,,,,
"",,Shinkoo,072010417,-,-,,0,49,,,,
"",,Shinkoo,072010418,-,-,,0,153,,,,
"",,Shinkoo,072010419,-,-,,0,263,,,,
"",,Shinkoo,072010420,-,-,,0,159,,,,
57,"Govt: High School Chail(Combined)",Chail,072010401,-,-,,404,315,1228,1,1,2
"",,Chail,072010402,-,-,,289,220,,,,
58,"Govt: Primary School Chail(Combined)",Chail,072010403,-,-,,491,343,1871,2,1,3
"",,Chail,072010404,-,-,,600,437,,,,
59,"Govt: Primary School No.1 Kalam(Combined)",Kalam,072020401,-,-,,646,431,2134,2,1,3
"",,Kalam,072020402,-,-,,631,426,,,,
60,"Govt: Girls Primary School No.2Kass Kalam (Combined)",Kalam,072020403,-,-,,674,467,1141,2,1,3
61,"Govt: Higher Secondary SchoolKalam Secondary Section (Male)",Kalam,072020404,-,-,,691,0,1823,3,0,3
"",,Kalam,072020405,-,-,,1132,0,,,,
62,"Govt: Higher Secondary SchoolKalam High Portion (Female)",Kalam,072020404,-,-,,0,512,1249,0,2,2
"",,Kalam,072020405,-,-,,0,737,,,,
63,Govt: Middle School Jalbanr  (Male),Jalbanr,072020406,-,-,,1481,0,1481,2,0,2
64,"Govt: Primary School Jalbanr(Female)",Jalbanr,072020406,-,-,,0,1069,1069,0,2,2
65,"Govt: Middle School Boyun(Combined)",Boyun,072020407,-,-,,749,501,1250,1,1,2
66,"Govt: Primary School Shahoo(Combined)",Shahoo,072020408,-,-,,711,436,1785,2,1,3
"",,Shahoo,072020409,-,-,,383,255,,,,
67,"Govt: Girls Primary School BanrKalay Kargalo (Combined)",Gorkin,072020202,-,-,,575,393,968,1,1,2
68,"Govt: Primary School Ashoran(Male)",Ashoran,072020201,-,-,,1090,0,1550,3,0,3
"",,Bahan,072020303,-,-,,460,0,,,,
69,Govt: High School Ashoran (Female),Ashoran,072020201,-,-,,0,779,1097,0,2,2
Bahan,072020303,-,-,,0,318,,,,,,
70,"Govt: Middle School Bafar Oshoo(Combined)",Oshoo,072020203,-,-,,539,370,1864,2,1,3
"",,Oshoo,072020204,-,-,,574,381,,,,
71,"Govt: Primary School Matiltan(Combined)",Matiltan,072020205,-,-,,743,487,1230,1,1,2
72,"Govt: High School Matiltan(Combined)",Matiltan,072020206,-,-,,853,574,1427,1,1,2
73,"Govt: Primary School ChuratMatiltan (Combined)",Matiltan,072020207,-,-,,696,419,1115,1,1,2
74,"Govt: Primary School Palogah(Combined)",Palogah,072020111,-,-,,285,183,468,1,1,2
75,"Govt: Primary School Sazgal(Combined)",Sazgal,072020301,-,-,,745,403,1148,1,1,2
76,"Govt: Primary School Utror(Combined)",Kanai,072020302,-,-,,559,342,1726,2,1,3
"",,Utror,072020304,-,-,,528,297,,,,
77,"Govt: Higher Secondary SchoolUtror Right Side  (Male)",Utror,072020305,-,-,,2204,0,2204,4,0,4
78,"Govt: Higher Secondary SchoolUtroor Left Side (Female)",Utroor,072020305,-,-,,0,1348,1348,0,2,2
79,"Govt: Primary/Middle School Gabral(Combined)",Gabral,072020101,-,-,,283,165,1365,2,1,3
"",,Gabral,072020102,-,-,,567,350,,,,
80,"Govt: Primary School Bela GabralImprovised (Combined)",Bela,072020103,-,-,,1047,615,1662,2,1,3
81,"Govt: Girls Primary School BelaGabral  (Combined)",Bela,072020104,-,-,,576,300,2198,2,1,3
"",,Bela,072020105,-,-,,761,561,,,,
82,"Govt: Primary School Karin Gabral(Combined)",Jabba,072020106,-,-,,617,465,2617,2,2,4
"",,Karin,072020109,-,-,,176,107,,,,
"",,Karin,072020110,-,-,,742,510,,,,
83,"Govt: Primary School Gujjar Gabral(Combined)",Jabba,072020107,-,-,,456,298,1375,2,1,3
"",,Jabba,072020108,-,-,,370,251,,,,
84,"Govt: Girls Primary School Chekrai(Combined)",Benorai,064010108,-,-,,532,349,881,1,1,2
85,"Govt: Primary School Benorrai(Combined)",Benorai,064010109,-,-,,569,428,997,1,1,2
86,"Govt: Primary School Pir Patay(Combined)",Benorai,064010110,-,-,,398,275,1879,2,1,3
"",,Benorai,064010111,-,-,,688,518,,,,
87,"Govt: Primary School Barhampatai(Male)",Barhampatai,064010112,-,-,,224,0,1659,2,0,2
"",,Barhampatai,064010113,-,-,,549,0,,,,
"",,Barhampatai,064010114,-,-,,886,0,,,,
88,"Govt: Girls Primary SchoolBarhampatai (Female)",Barhampatai,064010112,-,-,,0,174,1220,0,2,2
"",,Barhampatai,064010113,-,-,,0,407,,,,
"",,Barhampatai,064010114,-,-,,0,639,,,,
89,"Govt: Higher Secondary SchoolFatehpur  (Combined)",Fatehpur,064010115,-,-,,694,521,2151,2,2,4
"",,Fatehpur,064010116,-,-,,285,225,,,,
"",,Fatehpur,064010117,-,-,,237,189,,,,
90,"Govt: Primary School No.1 Fatehpur(Male)",Fatehpur,064010118,-,-,,1245,0,1799,2,0,2
Fatehpur,064010119,-,-,,554,0,,,,,,
Fatehpur,064010118,-,-,,0,873,,,,,,
91,(Female),Fatehpur,064010119,-,-,,0,408,1281,0,2,2
92,"Govt: Primary School No.2 Fatehpur(Male)",Fatehpur,064010120,-,-,,1002,0,1463,2,0,2
"",,Fatehpur,064010121,-,-,,461,0,,,,
93,"Govt: Girls Higher Secondary SchoolFatehpur (Female)",Fatehpur,064010120,-,-,,0,756,1061,0,2,2
"",,Fatehpur,064010121,-,-,,0,305,,,,
94,"Govt: High School Chancharay(Combined)",Jaray/Pia,064010101,-,-,,584,445,2157,2,2,4
"",,Jaray/Pia,064010103,-,-,,626,502,,,,
95,"Govt: High School ChanchargayMiddle Branch (Male)",Jaray/Pia,064010102,-,-,,860,0,1480,2,0,2
"",,Jaray/Pia,064010104,-,-,,345,0,,,,
"",,Jaray/Pia,064010105,-,-,,275,0,,,,
96,"Govt: Girls Primary SchoolChancharay Matta Pia Khwarr(Female)",Jaray/Pia,064010102,-,-,,0,601,1032,0,2,2
"",,Jaray/Pia,064010104,-,-,,0,251,,,,
"",,Jaray/Pia,064010105,-,-,,0,180,,,,
97,"Govt: Primary/Middle School Jaray(Combined)",Jaray/Pia,064010106,-,-,,430,247,1922,2,1,3
Jaray/Pia,064010107,-,-,,726,519,,,,,,
1,"Govt: Middle School Alamganj(Male)",Alamganj,071010201,-,-,,473,0,2314,4,0,4
"",Alamganj,071010202,-,-,,1306,0,,,,,
"",Alamganj,071010203,-,-,,535,0,,,,,
2,"Govt: Primary School Alamganj(Female)",Alamganj,071010201,-,-,,0,354,1796,0,3,3
"",Alamganj,071010202,-,-,,0,996,,,,,
"",Alamganj,071010203,-,-,,0,446,,,,,
3,Govt: High School Gulibagh (Male),Gulibagh,071010204,-,-,,834,0,1612,2,0,2
"",Gulibagh,071010205,-,-,,252,0,,,,,
"",Gulibagh,071010206,-,-,,526,0,,,,,
4,"Govt: Girls Primary School Gulibagh(Female)",Gulibagh,071010204,-,-,,0,628,1219,0,2,2
"",Gulibagh,071010205,-,-,,0,200,,,,,
"",Gulibagh,071010206,-,-,,0,391,,,,,
5,"Govt: Primary School Gulibagh(Combined)",Gulibagh,071010207,-,-,,287,207,958,1,1,2
"",Gulibagh,071010208,-,-,,266,198,,,,,
6,"Govt: Middle School Dakorak(Combined)",Dakorak,071010209,-,-,,165,135,1578,2,1,3
"",Dakorak,071010210,-,-,,553,431,,,,,
"",Dakorak,071010211,-,-,,174,120,,,,,
7,"Govt: Primary School Dakorak(Combined)",Dakorak,071010212,-,-,,304,220,1470,2,1,3
"",Dakorak,071010213,-,-,,547,399,,,,,
8,Govt: Primary School Alabad  (Male),Dakorak,071010214,-,-,,208,0,2189,3,0,3
"",Dakorak,071010215,-,-,,880,0,,,,,
"",Dakorak,071010216,-,-,,417,0,,,,,
"",Dakorak,071010217,-,-,,684,0,,,,,
9,"Govt: Girls Middle Primary SchoolAlabad (Female)",Dakorak,071010214,-,-,,0,140,1612,0,2,2
"",Dakorak,071010215,-,-,,0,660,,,,,
"",Dakorak,071010216,-,-,,0,280,,,,,
"",Dakorak,071010217,-,-,,0,532,,,,,
10,"Govt: Girls Primary School TetaiWala  (Combined)",Dakorak,071010218,-,-,,316,222,1207,1,1,2
"",Dakorak,071010219,-,-,,370,299,,,,,
11,Govt: Primary School Rorya (Male),Rorya,071010301,-,-,,317,0,1231,2,0,2
"",Rorya,071010302,-,-,,361,0,,,,,
"",Rorya,071010303,-,-,,553,0,,,,,
12,"Govt: Girls Primary School Rorya(Female)",Rorya,071010301,-,-,,0,239,969,0,2,2
"",Rorya,071010302,-,-,,0,259,,,,,
"",Rorya,071010303,-,-,,0,471,,,,,
13,"Govt: Girls Primary School Shaltaloo(Combined)",Shaltaloo,071010501,-,-,,470,357,1462,1,1,2
Shaltaloo,071010502,-,-,,354,281,,,,,,
14,"Govt: Higher Secondary SchoolKishawra  (Combined)",Kishawra,071010505,-,-,,337,221,1793,2,1,3
"",,Kishawra,071010506,-,-,,323,208,,,,
"",,Kishawra,071010507,-,-,,390,314,,,,
15,"Govt: Girls Primary School SpeniOba  (Combined)",Speni Oba,071010503,-,-,,563,422,1598,2,1,3
"",,Speni Oba,071010504,-,-,,350,263,,,,
16,"Govt: Girls Primary School KooMalam Jaba (Combined)",Malam Jabba,071010508,-,-,,741,558,1299,1,1,2
17,"Govt: Primary/Middle School KooMalam Jabba (Combined)",Malam Jabba,071010509,-,-,,829,626,1455,2,1,3
18,"Govt: Middle School Ganajir(Combined)",Ganajir,071010304,-,-,,711,614,2034,2,1,3
"",,Ganajir,071010305,-,-,,391,318,,,,
19,"Govt: Primary School  Serai(Combined)",Serai,071010306,-,-,,325,296,1109,1,1,2
"",,Serai,071010307,-,-,,259,229,,,,
20,"Govt: Primary School Mangar Kot(Combined)",Mangar Kot,071010308,-,-,,378,319,1527,2,1,3
"",,Mangar Kot,071010309,-,-,,468,362,,,,
21,"Govt: Primary School Khwazakhela(Male)",Khwazakhela,064020202,-,-,,1135,0,2213,4,0,4
"",,-,-,Khwazakhela,064020203,,1078,0,,,,
22,"Govt: Girls Primary School  Bhatai,Khwaza khela (Female)",-,-,Khwazakhela,064020202,,0,975,1776,0,2,2
"",,-,-,Khwazakhela,064020203,,0,801,,,,
23,"Govt: High School BhataiKhwazakhela  (Male)",-,-,Khwazakhela,064020105,,1196,0,1196,2,0,2
24,"Govt: Primary School  Kuz KelayKhwazakhela Left Side (Female)",-,-,Khwazakhela,064020105,,0,984,984,0,2,2
25,"Govt: Higher Secondary SchoolKhwazakhela (Male)",-,-,Khwazakhela,064020201,,1780,0,1780,2,0,2
26,"Govt: Primary School  Kuz KalayKhwazakhela Right Side (Female)",-,-,Khwazakhela,064020201,,0,1389,1389,0,2,2
27,"Govt: Primary School BandaiKhwazakhela (Male)",-,-,Bandai,064020204,,1203,0,2011,3,0,3
"",,-,-,Bandai,064020205,,808,0,,,,
28,"Govt: Girls Primary School BandaiKhwazakhela (Female)",-,-,Bandai,064020204,,0,961,1605,0,2,2
"",,-,-,Bandai,064020205,,0,644,,,,
29,"Govt: Girls Primary School Gashkor(Combined)",-,-,Gashkor,064020206,,237,184,2243,2,2,4
"",,-,-,Gashkor,064020207,,1027,795,,,,
30,"Govt: Primary School Landay KassKhwazakhela (Male)",-,-,Khwazakhela,064020106,,1784,0,2424,3,0,3
"",,-,-,Khwazakhela,064020107,,640,0,,,,
31,"Govt: Girls Primary SchoolKhwazakhela (Female)",-,-,Khwazakhela,064020106,,0,1310,1795,0,2,2
"",,-,-,Khwazakhela,064020107,,0,485,,,,
32,"Govt: Primary School Tekdarai(Male)",-,-,Tekdarai,064020101,,1171,0,1662,2,0,2
"",,-,-,Tekdarai,064020102,,491,0,,,,
33,"Govt: Girls Primary School Tekdarai(Female)",-,-,Tekdarai,064020101,,0,915,1302,0,2,2
"",,-,-,Tekdarai,064020102,,0,387,,,,
34,"Govt: Primary School Dambara(Combined)",-,-,Tekdarai,064020103,,565,432,2423,2,2,4
"",,-,-,Tekdarai,064020104,,825,601,,,,
35,"Govt: Girls High School Langar(Male)",Langar,064010604,-,-,,479,0,2018,3,0,3
Langar,064010605,-,-,,694,0,,,,,,
Langar,064010606,-,-,,845,0,,,,,,
36,"Govt: Girls Primary School Langar(Female)",Langar,064010604,-,-,,0,373,1624,0,2,2
"",,Langar,064010605,-,-,,0,544,,,,
"",,Langar,064010606,-,-,,0,707,,,,
37,Govt: High School Janoo (Male),Janoo,064010607,-,-,,444,0,1904,3,0,3
"",,Janoo,064010608,-,-,,869,0,,,,
"",,Janoo,064010609,-,-,,591,0,,,,
38,"Govt: Girls Middle School Janoo(Female)",Janoo,064010607,-,-,,0,391,1590,0,2,2
"",,Janoo,064010608,-,-,,0,704,,,,
"",,Janoo,064010609,-,-,,0,495,,,,
39,"Govt: Middle School Chinkolai(Male)",Chinkolai,064010601,-,-,,575,0,1792,3,0,3
"",,Chinkolai,064010602,-,-,,678,0,,,,
"",,Chinkolai,064010603,-,-,,539,0,,,,
40,"Govt: Primary School Chinkolai(Female)",Chinkolai,064010601,-,-,,0,444,1418,0,2,2
"",,Chinkolai,064010602,-,-,,0,510,,,,
"",,Chinkolai,064010603,-,-,,0,464,,,,
41,"Govt: Primary School Shaloon(Combined)",Mashkomai,064010613,-,-,,881,671,1552,2,1,3
42,"Govt: Girls Primary SchoolMashkomai  (Combined)",Mashkomai,064010614,-,-,,750,653,2129,2,1,3
"",,Mashkomai,064010615,-,-,,385,341,,,,
43,Govt: Primary School Baboo (Male),Baboo,064010610,-,-,,625,0,1349,2,0,2
"",,Baboo,064010611,-,-,,417,0,,,,
"",,Baboo,064010612,-,-,,307,0,,,,
44,"Govt: Girls Primary School Baboo(Female)",Baboo,064010610,-,-,,0,512,1068,0,2,2
"",,Baboo,064010611,-,-,,0,307,,,,
"",,Baboo,064010612,-,-,,0,249,,,,
45,Govt: Primary School Dandy (Male),Chamtalai,064010803,-,-,,558,0,1409,2,0,2
"",,Chamtalai,064010804,-,-,,851,0,,,,
46,"Govt: Girls Primary School DandyImprovised (Female)",Chamtalai,064010803,-,-,,0,462,1124,0,2,2
"",,Chamtalai,064010804,-,-,,0,662,,,,
47,"Govt: Higher Secondary SchoolChamtalai (Male)",Chamtalai,064010805,-,-,,465,0,1252,2,0,2
"",,Chamtalai,064010806,-,-,,341,0,,,,
"",,Chamtalai,064010807,-,-,,446,0,,,,
48,"Govt: Girls High School Chamtalai(Female)",Chamtalai,064010805,-,-,,0,385,983,0,2,2
"",,Chamtalai,064010806,-,-,,0,260,,,,
"",,Chamtalai,064010807,-,-,,0,338,,,,
49,"Govt: Primary School Ordam(Combined)",Ordam,064010801,-,-,,915,721,1636,2,1,3
50,"Govt: High School Topsin(Combined)",Topsin,064010802,-,-,,836,655,1491,2,1,3
51,"Govt: Primary School Behar(Combined)",Behar,064010808,-,-,,751,574,1325,1,1,2
52,"Govt: Girls Primary School Jukhtai(Combined)",Jukhtai,064010212,-,-,,816,628,1820,2,1,3
"",,Jukhtai,064010213,-,-,,223,153,,,,
53,"Govt: Primary School Kola Karin(Combined)",Jukhtai,064010214,-,-,,715,482,1668,2,1,3
"",,Jukhtai,064010215,-,-,,297,174,,,,
54,"Govt: Primary School Miandam(Combined)",Miandam,064010203,-,-,,866,632,1498,2,1,3
55,"Govt: Primary School Gujaro KalayMiandam (Combined)",Miandam,064010204,-,-,,659,464,1360,2,1,3
"",,Miandam,064010205,-,-,,140,97,,,,
56,Govt: High School Miandam (Male),Miandam,064010206,-,-,,321,0,1684,2,0,2
"",,Miandam,064010207,-,-,,866,0,,,,
"",,Miandam,064010208,-,-,,497,0,,,,
57,"Govt: Girls Primary School Miandam(Female)",Miandam,064010206,-,-,,0,209,1246,0,2,2
"",,Miandam,064010207,-,-,,0,672,,,,
"",,Miandam,064010208,-,-,,0,365,,,,
58,"Govt: Primary School KasoonaMiandam  (Combined)",Miandam,064010209,-,-,,335,247,2025,2,2,4
"",,Miandam,064010210,-,-,,669,515,,,,
"",,Miandam,064010211,-,-,,159,100,,,,
59,"Govt: Primary School Senay(Combined)",Senay,064010201,-,-,,775,596,1371,1,1,2
60,"Govt: Primary School No.1 KhairAbad  (Combined)",Khair Abad,064010202,-,-,,650,460,1110,1,1,2
61,Govt: Middle School Faqira (Male),Faqira,064010701,-,-,,1007,0,1610,2,0,2
"",,Faqira,064010702,-,-,,603,0,,,,
62,"Govt: Primary School Faqira(Female)",Faqira,064010701,-,-,,0,822,1279,0,2,2
"",,Faqira,064010702,-,-,,0,457,,,,
63,"Govt: Primary School Borray(Combined)",Shalpin,064010703,-,-,,599,498,1097,1,1,2
64,Govt: High School Shalpin (Male),Shalpin,064010704,-,-,,257,0,1973,3,0,3
"",,Shalpin,064010705,-,-,,543,0,,,,
"",,Shalpin,064010706,-,-,,1173,0,,,,
65,"Govt: Girls High School Shalpin(Female)",Shalpin,064010704,-,-,,0,204,1673,0,2,2
"",,Shalpin,064010705,-,-,,0,478,,,,
"",,Shalpin,064010706,-,-,,0,991,,,,
66,"Govt: Girls Primary School Shalpin(Combined)",Shalpin,064010708,-,-,,766,654,1420,1,1,2
67,Govt: Primary School Jeshar (Male),Shalpin,064010707,-,-,,979,0,979,2,0,2
68,"Govt: Girls Primary School JesharSemi Improvised (Female)",Shalpin,064010707,-,-,,0,791,791,0,2,2
69,"Govt: High School Tarogay(Combined)",Tarogay,064010709,-,-,,376,311,2040,2,2,4
"",,Tarogay,064010710,-,-,,721,632,,,,
70,"Govt: Middle School Dad(Combined)",Tarogay,064010711,-,-,,512,417,1960,2,1,3
"",,Tarogay,064010712,-,-,,564,467,,,,
71,"Govt: Middle School Bar Bargain(Male)",Bargain,064010310,-,-,,738,0,2088,3,0,3
Bargain,064010311,-,-,,449,0,,,,,,
Bargain,064010312,-,-,,408,0,,,,,,
Bargain,064010313,-,-,,212,0,,,,,,
Bargain,064010314,-,-,,281,0,,,,,,
