"",,Vehova Janubi unit 10/19,225010910,,,,336,237,573,,,
"",,Total,,,,,909,629,1538,,,
30,"Boys High School Vehova(Combined)",Vehova Janubi unit 11/19,225010911,,,,260,224,484,1,1,2
Vehova Janubi unit 12/19,225010912,,,,382,316,698,,,,,
Total,,,,,642,540,1182,,,,,
Vehova Janubi unit 13/19,225010913,,,,145,109,254,,,,,
Vehova Janubi unit 14/19,225010914,,,,138,112,250,,,,,
Vehova Janubi unit 15/19,225010915,,,,148,111,259,,,,,
Vehova Janubi unit 15/19,225010920,,,,102,63,165,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
32,"Boys Middle School Vehova(Combined)",Vehova Janubi unit 16/19,225010916,,,,151,124,275,1,1,2
"",,Vehova Janubi unit 17/19,225010917,,,,126,97,223,,,
"",,Vehova Janubi unit 18/19,225010918,,,,208,177,385,,,
"",,Vehova Janubi unit 19/19,225010919,,,,289,190,479,,,
"",,Total,,,,,774,588,1362,,,
33,Boys High School Trimin,Trimin 1/7,225011001,,,,644,499,1143,1,1,2
"",,Trimin 2/7,225011002,,,,303,242,545,,,
"",,Trimin 3/7,225011005,,,,300,248,548,,,
"",,Total,,,,,603,490,1093,,,
34,"Basic Health Centre Trimin(Combined)",Trimin 4/7,225011004,,,,378,269,647,1,1,2
"",,Trimin 6/7,225011006,,,,318,246,564,,,
"",,Rakh Trimin,225011009,,,,0,1,1,,,
"",,Total,,,,,696,516,1212,,,
35,"Boys Priary School Bukhara(Combined)",Trimin 5/7,225011003,,,,183,135,318,2,1,3
"",,Trimin 7/7,225011007,,,,579,454,1033,,,
"",,Bait Mubrak,225011008,,,,39,18,57,,,
"",,Total,,,,,801,607,1408,,,
36,"Girls Primary School Noor AhmadWali (Combined)",Babi Unit 1/5,225020101,,,,977,746,1723,2,2,4
"",,Total,,,,,977,746,1723,,,
37,Boys Prmary School Babi (Combined),Babi Unit 2/5,225020102,,,,602,510,1112,2,1,3
"",,Babi Unit 5/5,225020105,,,,244,150,394,,,
"",,Babi Unit 5/5,225020109,,,,138,88,226,,,
"",,Total,,,,,984,748,1732,,,
38,Boys Prmary School Babi (Combined),Babi Unit 3/5,225020103,,,,525,463,988,1,1,2
"",,Babi Unit 3/5,225020107,,,,253,238,491,,,
"",,Total,,,,,525,463,988,,,
39,"Boys High School Tiba Imam(Combined)",Babi Unit 4/5,225020104,,,,1200,940,2140,2,2,4
"",,Total,,,,,1200,940,2140,,,
40,"Girls Primary school Hamal(Combined)",Hamal,225020106,,,,500,403,903,1,1,2
Hamal,225020108,,,,160,103,263,,,,,
Hamal,225020110,,,,169,165,334,,,,,
Total,,,,,500,403,903,,,,,
Litra  1/9,225020201,,,,232,165,397,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
"",,Litra 3/9,225020203,,,,387,318,705,,,
"",,Total,,,,,1038,766,1804,,,
42,"Boys Primary School FarooqabadLitra (Combined)",Litra                  5/9,225020205,,,,500,300,800,1,1,2
Total,,,,,500,300,800,,,,,
Litra                  4/9,225020204,,,,222,181,403,,,,,
Litra                6/9,225020206,,,,162,112,274,,,,,
Litra                7/9,225020207,,,,213,133,346,,,,,
Litra                  4/9,225020210,,,,128,105,233,,,,,
Litra                6/9,225020211,,,,98,65,163,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
44,"Boys  Primary School Batla(Combined)",Litra               8/9,225020208,,,,54,24,78,1,1,2
"",,Litra                 9/9,225020209,,,,358,172,530,,,
"",,Total,,,,,412,196,608,,,
45,"Boys Middle School Basti Azeem(Combined)",Jalal Khan,225020301,,,,190,162,352,2,1,3
"",,Kotla Sajwal,225020302,,,,343,237,580,,,
"",,Rohri,225020303,,,,358,247,605,,,
"",,Kachhela,225020304,,,,53,35,88,,,
"",,Total,,,,,944,681,1625,,,
46,"Boys Middle School Chatri(Combined)",Chatri               1/2,225020401,,,,504,322,826,2,1,3
"",,Chatri               1/2,225020403,,,,555,372,927,,,
"",,Total,,,,,1059,694,1753,,,
47,"Boys Middle School Durkani(Combined)",Chatri                   2/2,225020402,,,,492,378,870,2,1,3
"",,Chatri                   2/2,225020404,,,,256,189,445,,,
"",,Total,,,,,748,567,1315,,,
48,"Boys Middle School Kaloo Wala(Combined)",Kalu Wala       1/2,225020501,,,,599,404,1003,1,1,2
"",,Total,,,,,599,404,1003,,,
49,"Boys Middle School Kaloo Wala(Combined)",Kalu Wala       2/2,225020502,,,,711,453,1164,2,1,3
"",,Kalu Wala       2/2,225020503,,,,397,223,620,,,
"",,Total,,,,,1108,676,1784,,,
50,"Boys Primary School Buzdar Shumali(Combined)",Buzdar Shumali 1/2,225020601,,,,711,525,1236,2,2,4
"",,Buzdar Shumali 2/2,225020602,,,,12,7,19,,,
"",,Murah,225020603,,,,366,285,651,,,
"",,Total,,,,,1089,817,1906,,,
51,"Boys Middle School Kathgarh(Combined)",Kath Gharh      1/2,225020604,,,,519,337,856,2,1,3
"",,Kath Gharh      2/2,225020605,,,,498,359,857,,,
"",,Total,,,,,1017,696,1713,,,
52,"Boys Primary School Bhambhar(BastiShah) (Combined)",Leghari,225020606,,,,477,337,814,1,1,2
"",,Total,,,,,477,337,814,,,
53,"Boys Primary School Marrah(BastiShikhani) (Combined)",Panjgrain          1/2,225020701,,,,488,369,857,2,1,3
"",,Panjgrain          1/2,225020702,,,,394,316,710,,,
"",,Total,,,,,882,685,1567,,,
54,"Boys Primary School Marrah(BastiShikhani) (Combined)",Panjgrain          2/2,225020703,,,,706,542,"1,248",1,1,2
Total,,,,,706,542,1248,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
55,"Boys Middle School Gadi Shumali(Combined)",Gadi Shumali      1/2,225020801,,,,414,375,789,2,1,3
"",,Gadi Shumali       2/2,225020802,,,,97,67,164,,,
"",,Lashari,225020803,,,,238,192,430,,,
"",,Phugan Marl,225020804,,,,10,5,15,,,
"",,Total,,,,,759,639,1398,,,
56,"Boys High School Churkin(Combined)",Choorkin 1/3,225020805,,,,400,289,689,2,2,4
Choorkin 2/3,225020806,,,,550,430,980,,,,,
Choorkin 3/3,225020807,,,,162,146,308,,,,,
Total,,,,,1112,865,1977,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
57,"Boys Primary School HassanAbad(Larra) (Combined)",Nutkani   1/11,225020901,,,,216,104,320,2,2,4
"",,Nutkani   1/11,225020919,,,,318,252,570,,,
"",,Nutkani   2/11,225020902,,,,384,285,669,,,
"",,Nutkani   3/11,225020903,,,,36,30,66,,,
"",,Nutkani   4/11,225020904,,,,132,104,236,,,
"",,Total,,,,,1086,775,1861,,,
58,"Boys Primary School Nutkani(Combined)",Nutkani   5/11,225020905,,,,298,269,567,2,1,3
"",,Nutkani   6/11,225020906,,,,177,158,335,,,
"",,Nutkani   7/11,225020907,,,,274,215,489,,,
"",,Nutkani   8/11,225020908,,,,204,155,359,,,
"",,Total,,,,,749,642,1391,,,
59,Girls High School Nutkani (Combined),Nutkani   9/11,225020909,,,,600,500,1100,1,1,2
"",,Total,,,,,600,500,1100,,,
60,Girls High School Nutkani (Combined),Nutkani   9/11,225020912,,,,477,403,880,2,1,3
"",,Nutkani   9/11,225020921,,,,401,372,773,,,
"",,Total,,,,,878,775,1653,,,
61,Boys High School Nutkani (Combined),Nutkani   10/11,225020910,,,,500,500,1000,1,1,2
"",,Nutkani   11/11,225020911,,,,167,130,297,,,
"",,Nutkani   10/11,225020913,,,,89,54,143,,,
"",,Total,,,,,756,684,1440,,,
62,Boys High School Nutkani (Combined),Nutkani   10/11,225020914,,,,577,497,1074,1,1,2
"",,Nutkani   10/11,225020915,,,,157,126,283,,,
"",,Total,,,,,734,623,1357,,,
63,Boys High School Nutkani (Combined),Nutkani   10/11,225020920,,,,154,131,285,1,1,2
Nutkani   10/11,225020922,,,,157,125,282,,,,,
Nutkani   10/11,225020923,,,,148,133,281,,,,,
Nutkani   10/11,225020924,,,,108,133,241,,,,,
Total,,,,,567,522,1089,,,,,
Dao 1/2,225020916,,,,552,481,1033,,,,,
Dao 2/2,225020917,,,,0,0,0,,,,,
Rakh Fatah Khan,225020918,,,,0,0,0,,,,,
Dao 1/2,225020925,,,,81,59,140,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
65,"Girls Primary School Basti Kalachi(Bait Fath Khan) (Combined)",Fatah Khan          1/2,225021001,,,,362,286,648,2,2,4
"",,Fatah Khan          1/2,225021002,,,,351,328,679,,,
"",,Fatah Khan          2/2,225021003,,,,239,204,443,,,
"",,Total,,,,,952,818,1770,,,
66,"Girls High School Tibi Qaisarani(Combined)",Tibbi Qaisrani    1/3,225030101,,,,400,300,700,1,1,2
Total,,,,,400,300,700,,,,,
Tibbi Qaisrani    2/3,225030102,,,,753,581,1334,,,,,
Tibbi Qaisrani    2/3,225030103,,,,80,61,141,,,,,
Tibbi Qaisrani    3/3,225030104,,,,45,31,76,,,,,
Tibbi Qaisrani    3/3,225030116,,,,37,33,70,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
68,"Boys Primary School Sheikh Gurda(Combined)",Sheikh Gurdah /1/2,225030105,,,,421,323,744,2,2,4
"",,Sheikh Gurdah /1/2,225030106,,,,197,191,388,,,
"",,Sheikh Gurdah 2/2,225030107,,,,157,149,306,,,
"",,Sheikh Gurdah 2/2,225030108,,,,143,108,251,,,
"",,Sheikh Gurdah 2/2,225030117,,,,176,127,303,,,
"",,Kotla Ali Shah,225030109,,,,36,32,68,,,
"",,Total,,,,,1130,930,2060,,,
69,"Boys Middle School, Bait Ladha(Combined)",Bait Laddah 1/2,225030110,,,,705,510,1215,2,2,4
"",,Bait Laddah 1/2,225030111,,,,77,51,128,,,
"",,Bait Laddah 1/2,225030112,,,,210,103,313,,,
"",,Bait Laddah 1/2,225030118,,,,210,210,420,,,
"",,Total,,,,,1202,874,2076,,,
70,"Boys Middle School, Bait Ladha(Combined)",Bait Laddah 2/2,225030113,,,,462,318,780,2,2,4
"",,Bait Laddah 2/2,225030114,,,,441,351,792,,,
"",,Thori,225030115,,,,83,57,140,,,
"",,Total,,,,,986,726,1712,,,
71,"Boys Primary School Litiri Janubi(Combined)",Litri Junubi 1/5,225030201,,,,571,431,1002,2,2,4
"",,Litri Junubi 1/5,225030207,,,,286,210,496,,,
"",,Litri Shumali  2/5,225030202,,,,297,221,518,,,
"",,Total,,,,,1154,862,2016,,,
72,"Boys Primary School Litri Shumali(Combined)",Litri Shumali  3/5,225030203,,,,452,372,824,1,1,2
"",,Litri Shumali  3/5,225030208,,,,136,94,230,,,
"",,Litri Shumali  4/5,225030204,,,,143,104,247,,,
"",,Total,,,,,731,570,1301,,,
73,"Boys Primary School Litri Shumali(Combined)",Litri Shumali  5/5,225030205,,,,463,380,843,2,1,3
"",,Litri Shumali  5/5,225030209,,,,463,380,843,,,
"",,Total,,,,,926,760,1686,,,
74,"Girls Primary School Basti Dhopha(Combined)",Nardlee,225030206,,,,143,118,261,2,1,3
Jhok Bandu,225030301,,,,198,142,340,,,,,
Chatri Mae Lohara,225030302,,,,370,319,689,,,,,
Jhok Bandu,225030303,,,,113,69,182,,,,,
Total,,,,,824,648,1472,,,,,
Chorrhaki,225030401,,,,482,205,687,,,,,
"Sl.No.75","No & name of polling stationBoys Primary School, Churhaki",In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,"Male2","Female1","Total3",
"",,Total,,,,,718,317,1035,,,
76,"Boys Primary School Balchani(Combined)",Tehmiana 1/2,225030402,,,,488,261,749,2,1,3
Tehmiana 2/2,225030403,,,,328,211,539,,,,,
Tehmiana 2/2,225030405,,,,319,295,614,,,,,
Total,,,,,1319,647,1966,,,,,
Rindwala             1/2,225030501,,,,84,44,128,,,,,
Rindwala               2/2,225030502,,,,0,0,0,,,,,
Kotla Ismail,225030503,,,,357,295,652,,,,,
Rakh Kotla Ismail,225030504,,,,7,6,13,,,,,
Rakh Rind Wala,225030505,,,,6,8,14,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
78,"Boys High School Moor Jhangi(Combined)",More Jhangi 1/3,225030601,,,,394,377,771,2,2,4
"",,More Jhangi 2/3,225030602,,,,596,529,1125,,,
"",,More Jhangi 3/3,225030603,,,,213,138,351,,,
"",,Total,,,,,1203,1044,2247,,,
79,"Boys P/S  Rakh moor Jhangi(Combined)",Rakh More Jhangi    1/2,225030605,,,,146,124,270,1,1,2
"",,Rakh More Jhangi    2/2,225030606,,,,281,207,488,,,
"",,Bekhri,225030607,,,,160,120,280,,,
"",,Total,,,,,587,451,1038,,,
80,"Govt Boys .Primary School BastiLalani (Combined)",Rodhali 1/2,225030701,,,,275,179,454,1,1,2
"",,Rodhali 2/2,225030702,,,,253,103,356,,,
"",,Total,,,,,528,282,810,,,
81,"Boys Middle School, Lakhani Dawani(Combined)",Rakh Kithran Wala,225030703,,,,305,250,555,1,1,2
"",,Chatha Mae Gatha,225030704,,,,0,0,0,,,
"",,Kithran Wala,225030705,,,,0,0,0,,,
"",,Rakh Rodhali,225030706,,,,71,48,119,,,
"",,Rakh Chatha Mae Gatha,225030707,,,,151,89,240,,,
"",,Total,,,,,527,387,914,,,
82,"Girls Community Model School Pehar(Combined) Part-I",Peehar           1/5,225030801,,,,5,139,144,2,2,4
"",,Peehar           2/5,225030802,,,,367,272,639,,,
"",,Peehar           3/5,225030803,,,,92,70,162,,,
"",,Peehar             4/5,225030804,,,,211,216,427,,,
"",,Peehar             5/5,225030805,,,,227,150,377,,,
"",,Peehar           3/5,225030814,,,,45,38,83,,,
"",,Total,,,,,947,885,1832,,,
83,Boys High School Retra (Combined),Malkani              1/8,225030806,,,,487,367,854,1,1,2
"",,Malkani               2/8,225030807,,,,196,141,337,,,
"",,Total,,,,,683,508,1191,,,
84,"Boys Primary School Retra(Combined)",Malkani               3/8,225030808,,,,525,395,920,1,1,2
Malkani              4/8,225030809,,,,475,360,835,,,,,
Malkani               6/8,225030811,,,,260,161,421,,,,,
Total,,,,,525,395,920,,,,,
Malkani               5/8,225030810,,,,466,359,825,,,,,
Malkani                7/8,225030812,,,,366,258,624,,,,,
"Sl.No.85","No & name of polling stationGirls High School Retra (New Abadi)(Combined)",In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,M1ale,Fem1ale,To2tal,
"",,Total,,,,,466,359,825,,,
86,"Boys P/S School Sharoo Wala(Combined)",Rakh Marri Gharbi,225030901,,,,209,171,380,1,1,2
Marri Gharbi 1/2,225030902,,,,328,285,613,,,,,
Marri Gharbi 2/2,225030903,,,,86,75,161,,,,,
Total,,,,,623,531,1154,,,,,
Marri Darmiyani 1/2,225030904,,,,326,275,601,,,,,
Marri Darmiyani 2/2,225030905,,,,253,234,487,,,,,
Marri Darmiyani 1/2,225030910,,,,140,134,274,,,,,
Mari Sharqi,225030604,,,,83,69,152,,,,,
"Sl.No.",No & name of polling station,In case of rural areas,In case of urban areas,"Serial No of voters on theElectoral Rolls in case ofbifercation of ElectoralArea","Number of Voters  assigned topolling station",Number of polling Booths.,,,,,,
"",,Name of electoral area,Census block code,Name of electoral area,"Census blockcode",Male,Female,Total,Male,Female,Total,
88,"Boys Primary School Batkal(Combined)",Zoor Mae Hazara  1/3,225030906,,,,119,103,222,1,1,2
"",,Zoor Mae Hazara  2/3,225030907,,,,326,245,571,,,
"",,Zoor Mae Hazara  3/3,225030908,,,,67,56,123,,,
